time,phase,cash,shares,short_calls,option_ric,strike,expiry,stock_mark,option_mark,lmv,option_mv,nav,initial,maintenance,available,excess,mark_status,benchmark_nav
2026-08-12T20:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,302.23,0.63,30223.0,-63.0,28232.0,15111.5,7555.75,13120.5,20676.25,observed,28315.500000000004
2026-08-13T14:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,304.5801,0.8,30458.010000000002,-80.0,28450.010000000002,15229.005000000001,7614.5025000000005,13221.005000000001,20835.5075,observed,28550.510000000002
2026-08-13T15:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.1229,0.89,30512.29,-89.0,28495.29,15256.145,7628.0725,13239.145,20867.2175,observed,28604.79
2026-08-13T16:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,302.7972,0.375,30279.719999999998,-37.5,28314.219999999998,15139.859999999999,7569.929999999999,13174.359999999999,20744.289999999997,observed,28372.219999999998
2026-08-13T17:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,303.0443,0.365,30304.43,-36.5,28339.93,15152.215,7576.1075,13187.715,20763.822500000002,observed,28396.930000000004
2026-08-13T18:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,303.4432,0.385,30344.32,-38.5,28377.82,15172.16,7586.08,13205.66,20791.739999999998,observed,28436.82
2026-08-13T19:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,303.18,0.36,30318.0,-36.0,28354.0,15159.0,7579.5,13195.0,20774.5,observed,28410.5
2026-08-13T20:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.29,0.815,30529.000000000004,-81.5,28519.500000000004,15264.500000000002,7632.250000000001,13255.000000000002,20887.250000000004,observed,28621.500000000004
2026-08-14T14:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,306.14,0.495,30614.0,-49.5,28636.5,15307.0,7653.5,13329.5,20983.0,observed,28706.5
2026-08-14T15:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.16,0.135,30516.000000000004,-13.5,28574.500000000004,15258.000000000002,7629.000000000001,13316.500000000002,20945.500000000004,observed,28608.500000000004
2026-08-14T16:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.6732,0.14500000000000002,30567.32,-14.500000000000002,28624.82,15283.66,7641.83,13341.16,20982.989999999998,observed,28659.820000000003
2026-08-14T17:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.43,0.07500000000000001,30543.0,-7.500000000000001,28607.5,15271.5,7635.75,13336.0,20971.75,observed,28635.5
2026-08-14T18:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,306.05,0.095,30605.0,-9.5,28667.5,15302.5,7651.25,13365.0,21016.25,observed,28697.500000000004
2026-08-14T19:00:00Z,hourly,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.588,0.025,30558.800000000003,-2.5,28628.300000000003,15279.400000000001,7639.700000000001,13348.900000000001,20988.600000000002,observed,28651.300000000003
2026-08-14T20:00:00Z,pre-expiry,-1928.0,100,1,AAPLH142630750.U^H26,307.5,2026-08-14,305.97,0,30597.000000000004,0,28669.000000000004,15298.500000000002,7649.250000000001,13370.500000000002,21019.750000000004,observed,28689.500000000004
2026-08-14T20:00:00Z,post-expiry,-1928.0,100,0,,,,305.97,0,30597.000000000004,0,28669.000000000004,15298.500000000002,7649.250000000001,13370.500000000002,21019.750000000004,observed,28689.500000000004
2026-08-17T14:00:00Z,hourly,-1928.0,100,0,,,,305.4,0,30539.999999999996,0,28611.999999999996,15269.999999999998,7634.999999999999,13341.999999999998,20976.999999999996,observed,28632.5
2026-08-17T15:00:00Z,after-entry,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,304.13,2.73,30413.0,-273.0,28485.0,15206.5,7603.25,13278.5,20881.75,observed,28505.5
2026-08-17T16:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,303.1786,2.315,30317.86,-231.5,28431.36,15158.93,7579.465,13272.43,20851.895,observed,28410.360000000004
2026-08-17T17:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,303.046,2.34,30304.6,-234.0,28415.6,15152.3,7576.15,13263.3,20839.449999999997,observed,28397.1
2026-08-17T18:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,304.3,2.875,30430.0,-287.5,28487.5,15215.0,7607.5,13272.5,20880.0,observed,28522.500000000004
2026-08-17T19:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,305.68,3.55,30568.0,-355.0,28558.0,15284.0,7642.0,13274.0,20916.0,observed,28660.5
2026-08-17T20:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,305.68,3.575,30568.0,-357.5,28555.5,15284.0,7642.0,13271.5,20913.5,observed,28660.5
2026-08-18T14:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,307.29,4.25,30729.000000000004,-425.0,28649.000000000004,15364.500000000002,7682.250000000001,13284.500000000002,20966.750000000004,observed,28821.500000000004
2026-08-18T15:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,310.395,6.725,31039.5,-672.5,28712.0,15519.75,7759.875,13192.25,20952.125,observed,29132.0
2026-08-18T16:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,309.54,5.9,30954.000000000004,-590.0,28709.000000000004,15477.000000000002,7738.500000000001,13232.000000000002,20970.500000000004,observed,29046.500000000004
2026-08-18T17:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,310.75,6.825,31075.0,-682.5,28737.5,15537.5,7768.75,13200.0,20968.75,observed,29167.5
2026-08-18T18:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,310.13,6.325,31013.0,-632.5,28725.5,15506.5,7753.25,13219.0,20972.25,observed,29105.5
2026-08-18T19:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,310.376,6.675,31037.6,-667.5,28715.1,15518.8,7759.4,13196.3,20955.699999999997,observed,29130.1
2026-08-18T20:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,310.13,6.5,31013.0,-650.0,28708.0,15506.5,7753.25,13201.5,20954.75,observed,29105.5
2026-08-19T14:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,316.375,11.525,31637.5,-1152.5,28830.0,15818.75,7909.375,13011.25,20920.625,observed,29730.0
2026-08-19T15:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,317.8689,13.274999999999999,31786.89,-1327.4999999999998,28804.39,15893.445,7946.7225,12910.945,20857.6675,observed,29879.39
2026-08-19T16:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,316.2986,11.575,31629.86,-1157.5,28817.36,15814.93,7907.465,13002.43,20909.895,observed,29722.360000000004
2026-08-19T17:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,315.12,10.55,31512.0,-1055.0,28802.0,15756.0,7878.0,13046.0,20924.0,observed,29604.5
2026-08-19T18:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,315.214,10.675,31521.4,-1067.5,28798.9,15760.7,7880.35,13038.2,20918.550000000003,observed,29613.9
2026-08-19T19:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,314.8988,10.35,31489.88,-1035.0,28799.88,15744.94,7872.47,13054.94,20927.41,observed,29582.38
2026-08-19T20:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,316.76,11.775,31676.0,-1177.5,28843.5,15838.0,7919.0,13005.5,20924.5,observed,29768.5
2026-08-20T14:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,317.2657,12.375,31726.57,-1237.5,28834.07,15863.285,7931.6425,12970.785,20902.427499999998,observed,29819.07
2026-08-20T15:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,317.424,12.525,31742.399999999998,-1252.5,28834.899999999998,15871.199999999999,7935.599999999999,12963.699999999999,20899.3,observed,29834.899999999998
2026-08-20T16:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,316.935,12.175,31693.5,-1217.5,28821.0,15846.75,7923.375,12974.25,20897.625,observed,29786.0
2026-08-20T17:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,317.2101,12.3,31721.010000000002,-1230.0,28836.010000000002,15860.505000000001,7930.2525000000005,12975.505000000001,20905.7575,observed,29813.510000000002
2026-08-20T18:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,316.324,11.55,31632.4,-1155.0,28822.4,15816.2,7908.1,13006.2,20914.300000000003,observed,29724.9
2026-08-20T19:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,315.1279,10.45,31512.79,-1045.0,28812.79,15756.395,7878.1975,13056.395,20934.5925,observed,29605.29
2026-08-20T20:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,311.25,6.775,31125.0,-677.5,28792.5,15562.5,7781.25,13230.0,21011.25,observed,29217.5
2026-08-21T14:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,307.34,2.85,30733.999999999996,-285.0,28793.999999999996,15366.999999999998,7683.499999999999,13426.999999999998,21110.499999999996,observed,28826.5
2026-08-21T15:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,309.4586,4.449999999999999,30945.86,-444.99999999999994,28845.86,15472.93,7736.465,13372.93,21109.395,observed,29038.36
2026-08-21T16:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,311.53,6.45,31152.999999999996,-645.0,28852.999999999996,15576.499999999998,7788.249999999999,13276.499999999998,21064.749999999996,observed,29245.5
2026-08-21T17:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,311.005,5.975,31100.5,-597.5,28848.0,15550.25,7775.125,13297.75,21072.875,observed,29193.0
2026-08-21T18:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,309.565,4.6,30956.5,-459.99999999999994,28841.5,15478.25,7739.125,13363.25,21102.375,observed,29049.0
2026-08-21T19:00:00Z,hourly,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,308.804,3.8,30880.399999999998,-380.0,28845.399999999998,15440.199999999999,7720.099999999999,13405.199999999999,21125.3,observed,28972.899999999998
2026-08-21T20:00:00Z,pre-expiry,-1655.0,100,1,AAPLH212630500.U^H26,305.0,2026-08-21,309.33,4.329999999999984,30933.0,-432.9999999999984,28845.0,15466.5,7733.25,13378.5,21111.75,observed,29025.5
2026-08-21T20:00:00Z,post-expiry,28845.0,0,0,,,,309.33,0,0.0,0,28845.0,0.0,0.0,28845.0,28845.0,observed,29025.5
2026-08-24T14:00:00Z,hourly,28845.0,0,0,,,,311.83,0,0.0,0,28845.0,0.0,0.0,28845.0,28845.0,observed,29275.5
2026-08-24T15:00:00Z,after-entry,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.97,2.675,31297.000000000004,-267.5,28845.0,15648.500000000002,7824.250000000001,13196.499999999998,21020.75,observed,29389.500000000004
2026-08-24T16:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,311.69,2.0300000000000002,31169.0,-203.00000000000003,28781.499999999996,15584.5,7792.25,13196.999999999996,20989.249999999996,observed,29261.5
2026-08-24T17:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.94,2.62,31294.0,-262.0,28847.499999999996,15647.0,7823.5,13200.499999999996,21023.999999999996,observed,29386.5
2026-08-24T18:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.02,2.18,31202.0,-218.00000000000003,28799.499999999996,15601.0,7800.5,13198.499999999996,20998.999999999996,observed,29294.5
2026-08-24T19:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,311.592,2.085,31159.199999999997,-208.5,28766.199999999993,15579.599999999999,7789.799999999999,13186.599999999995,20976.399999999994,observed,29251.7
2026-08-24T20:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,310.36,1.665,31036.0,-166.5,28684.999999999996,15518.0,7759.0,13166.999999999996,20925.999999999996,observed,29128.500000000004
2026-08-25T14:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,310.44,1.44,31044.0,-144.0,28715.499999999996,15522.0,7761.0,13193.499999999996,20954.499999999996,observed,29136.5
2026-08-25T15:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,309.0886,1.0150000000000001,30908.859999999997,-101.50000000000001,28622.859999999993,15454.429999999998,7727.214999999999,13168.429999999995,20895.644999999993,observed,29001.36
2026-08-25T16:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,309.6,1.1,30960.000000000004,-110.00000000000001,28665.5,15480.000000000002,7740.000000000001,13185.499999999998,20925.5,observed,29052.500000000004
2026-08-25T17:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,310.038,1.165,31003.800000000003,-116.5,28702.8,15501.900000000001,7750.950000000001,13200.899999999998,20951.85,observed,29096.300000000003
2026-08-25T18:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,309.468,0.98,30946.800000000003,-98.0,28664.3,15473.400000000001,7736.700000000001,13190.899999999998,20927.6,observed,29039.300000000003
2026-08-25T19:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,308.576,0.8300000000000001,30857.600000000002,-83.0,28590.1,15428.800000000001,7714.400000000001,13161.299999999997,20875.699999999997,observed,28950.100000000002
2026-08-25T20:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,309.8,1.17,30980.0,-117.0,28678.499999999996,15490.0,7745.0,13188.499999999996,20933.499999999996,observed,29072.500000000004
2026-08-26T14:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.5,1.665,31250.0,-166.5,28898.999999999996,15625.0,7812.5,13273.999999999996,21086.499999999996,observed,29342.5
2026-08-26T15:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.816,1.7,31281.6,-170.0,28927.099999999995,15640.8,7820.4,13286.299999999996,21106.699999999997,observed,29374.1
2026-08-26T16:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.93,1.685,31293.0,-168.5,28939.999999999996,15646.5,7823.25,13293.499999999996,21116.749999999996,observed,29385.5
2026-08-26T17:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,313.034,1.79,31303.399999999998,-179.0,28939.899999999994,15651.699999999999,7825.849999999999,13288.199999999995,21114.049999999996,observed,29395.9
2026-08-26T18:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,312.946,1.705,31294.600000000002,-170.5,28939.6,15647.300000000001,7823.650000000001,13292.299999999997,21115.949999999997,observed,29387.100000000002
2026-08-26T19:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,314.56,2.48,31456.0,-248.0,29023.499999999996,15728.0,7864.0,13295.499999999996,21159.499999999996,observed,29548.5
2026-08-26T20:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,313.46,1.9449999999999998,31345.999999999996,-194.49999999999997,28966.999999999993,15672.999999999998,7836.499999999999,13293.999999999995,21130.499999999993,observed,29438.5
2026-08-27T14:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,311.605,0.86,31160.5,-86.0,28889.999999999996,15580.25,7790.125,13309.749999999996,21099.874999999996,observed,29253.000000000004
2026-08-27T15:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,313.41,1.37,31341.000000000004,-137.0,29019.5,15670.500000000002,7835.250000000001,13348.999999999998,21184.25,observed,29433.500000000004
2026-08-27T16:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,314.805,1.89,31480.5,-189.0,29106.999999999996,15740.25,7870.125,13366.749999999996,21236.874999999996,observed,29573.0
2026-08-27T17:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,314.99,1.8900000000000001,31499.0,-189.0,29125.499999999996,15749.5,7874.75,13375.999999999996,21250.749999999996,observed,29591.500000000004
2026-08-27T18:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,314.83,1.725,31483.0,-172.5,29125.999999999996,15741.5,7870.75,13384.499999999996,21255.249999999996,observed,29575.5
2026-08-27T19:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,313.874,1.23,31387.4,-123.0,29079.899999999998,15693.7,7846.85,13386.199999999997,21233.049999999996,observed,29479.900000000005
2026-08-27T20:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,314.54,1.5,31454.000000000004,-150.0,29119.5,15727.000000000002,7863.500000000001,13392.499999999998,21256.0,observed,29546.500000000004
2026-08-28T14:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,316.673,2.145,31667.3,-214.5,29268.299999999996,15833.65,7916.825,13434.649999999996,21351.474999999995,observed,29759.800000000003
2026-08-28T15:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,320.72,5.75,32072.000000000004,-575.0,29312.5,16036.000000000002,8018.000000000001,13276.499999999998,21294.5,observed,30164.500000000004
2026-08-28T16:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,321.491,6.449999999999999,32149.1,-644.9999999999999,29319.599999999995,16074.55,8037.275,13245.049999999996,21282.324999999997,observed,30241.6
2026-08-28T17:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,320.84,5.925,32083.999999999996,-592.5,29306.999999999993,16041.999999999998,8020.999999999999,13264.999999999995,21285.999999999993,observed,30176.5
2026-08-28T18:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,319.702,4.699999999999999,31970.2,-469.99999999999994,29315.699999999997,15985.1,7992.55,13330.599999999997,21323.149999999998,observed,30062.7
2026-08-28T19:00:00Z,hourly,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,319.824,4.800000000000001,31982.4,-480.00000000000006,29317.899999999998,15991.2,7995.6,13326.699999999997,21322.299999999996,observed,30074.9
2026-08-28T20:00:00Z,pre-expiry,-2184.5000000000036,100,1,AAPLH282631500.U^H26,315.0,2026-08-28,319.64,4.639999999999986,31964.0,-463.99999999999864,29315.499999999996,15982.0,7991.0,13333.499999999996,21324.499999999996,observed,30056.5
2026-08-28T20:00:00Z,post-expiry,29315.499999999996,0,0,,,,319.64,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30056.5
2026-08-31T14:00:00Z,hourly,29315.499999999996,0,0,,,,317.252,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29817.7
2026-08-31T15:00:00Z,hourly,29315.499999999996,0,0,,,,315.38,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29630.5
2026-08-31T16:00:00Z,hourly,29315.499999999996,0,0,,,,314.6686,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29559.360000000004
2026-08-31T17:00:00Z,hourly,29315.499999999996,0,0,,,,313.752,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29467.7
2026-08-31T18:00:00Z,hourly,29315.499999999996,0,0,,,,315.1,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29602.500000000004
2026-08-31T19:00:00Z,hourly,29315.499999999996,0,0,,,,315.39,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29631.5
2026-08-31T20:00:00Z,hourly,29315.499999999996,0,0,,,,316.83,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29775.5
2026-09-01T14:00:00Z,hourly,29315.499999999996,0,0,,,,322.695,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30362.0
2026-09-01T15:00:00Z,hourly,29315.499999999996,0,0,,,,324.4129,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30533.79
2026-09-01T16:00:00Z,hourly,29315.499999999996,0,0,,,,326.35,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30727.500000000004
2026-09-01T17:00:00Z,hourly,29315.499999999996,0,0,,,,325.8843,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30680.93
2026-09-01T18:00:00Z,hourly,29315.499999999996,0,0,,,,325.22,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30614.500000000004
2026-09-01T19:00:00Z,hourly,29315.499999999996,0,0,,,,325.545,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30647.000000000004
2026-09-01T20:00:00Z,hourly,29315.499999999996,0,0,,,,325.17,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30609.500000000004
2026-09-02T14:00:00Z,hourly,29315.499999999996,0,0,,,,325.19,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30611.5
2026-09-02T15:00:00Z,hourly,29315.499999999996,0,0,,,,324.625,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30555.0
2026-09-02T16:00:00Z,hourly,29315.499999999996,0,0,,,,325.0172,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30594.22
2026-09-02T17:00:00Z,hourly,29315.499999999996,0,0,,,,326.12,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30704.5
2026-09-02T18:00:00Z,hourly,29315.499999999996,0,0,,,,325.956,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30688.100000000002
2026-09-02T19:00:00Z,hourly,29315.499999999996,0,0,,,,324.99,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30591.500000000004
2026-09-02T20:00:00Z,hourly,29315.499999999996,0,0,,,,324.98,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30590.500000000004
2026-09-03T14:00:00Z,hourly,29315.499999999996,0,0,,,,326.69,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30761.5
2026-09-03T15:00:00Z,hourly,29315.499999999996,0,0,,,,327.985,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30891.000000000004
2026-09-03T16:00:00Z,hourly,29315.499999999996,0,0,,,,329.7843,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,31070.93
2026-09-03T17:00:00Z,hourly,29315.499999999996,0,0,,,,328.9401,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30986.51
2026-09-03T18:00:00Z,hourly,29315.499999999996,0,0,,,,326.912,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30783.699999999997
2026-09-03T19:00:00Z,hourly,29315.499999999996,0,0,,,,327.19,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30811.5
2026-09-03T20:00:00Z,hourly,29315.499999999996,0,0,,,,328.17,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30909.500000000004
2026-09-04T14:00:00Z,hourly,29315.499999999996,0,0,,,,323.68,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30460.5
2026-09-04T15:00:00Z,hourly,29315.499999999996,0,0,,,,318.452,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29937.7
2026-09-04T16:00:00Z,hourly,29315.499999999996,0,0,,,,321.0272,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30195.22
2026-09-04T17:00:00Z,hourly,29315.499999999996,0,0,,,,321.048,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30197.300000000003
2026-09-04T18:00:00Z,hourly,29315.499999999996,0,0,,,,321.02,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30194.5
2026-09-04T19:00:00Z,hourly,29315.499999999996,0,0,,,,321.674,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30259.899999999998
2026-09-04T20:00:00Z,hourly,29315.499999999996,0,0,,,,319.98,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,30090.500000000004
2026-09-08T14:00:00Z,hourly,29315.499999999996,0,0,,,,316.9,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29782.5
2026-09-08T15:00:00Z,hourly,29315.499999999996,0,0,,,,315.994,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29691.900000000005
2026-09-08T16:00:00Z,hourly,29315.499999999996,0,0,,,,316.0758,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29700.08
2026-09-08T17:00:00Z,hourly,29315.499999999996,0,0,,,,315.996,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29692.1
2026-09-08T18:00:00Z,hourly,29315.499999999996,0,0,,,,316.03,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29695.5
2026-09-08T19:00:00Z,hourly,29315.499999999996,0,0,,,,315.53,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29645.5
2026-09-08T20:00:00Z,hourly,29315.499999999996,0,0,,,,316.39,0,0.0,0,29315.499999999996,0.0,0.0,29315.499999999996,29315.499999999996,observed,29731.5
